height,weight,label 
122,70,fat
154,49,normal
185,66,normal
152,81,fat
197,58,thin
151,46,normal
173,43,thin
151,62,fat
181,85,fat
176,75,normal
196,50,thin
187,90,fat
128,44,fat
122,74,fat
151,78,fat
162,93,fat
163,37,thin
124,64,fat
157,72,fat
161,58,normal
189,64,thin
177,78,normal
121,90,fat
125,35,normal
180,43,thin
149,36,thin
199,87,normal
167,55,normal
183,41,thin
129,82,fat
181,54,thin
134,80,fat
134,35,normal
134,45,fat
150,58,fat
155,99,fat
181,67,normal
178,45,thin
138,65,fat
123,72,fat
179,43,thin
150,80,fat
121,90,fat
193,66,thin
178,47,thin
184,70,normal
172,97,fat
149,82,fat
198,80,normal
190,64,thin
127,92,fat
180,53,thin
151,81,fat
144,47,normal
190,58,thin
137,56,fat
149,88,fat
134,69,fat
132,94,fat
183,77,normal
157,67,fat
134,44,normal
138,77,fat
122,87,fat
192,51,thin
191,63,thin
156,70,fat
171,99,fat
177,94,fat
127,48,fat
135,37,normal
160,57,normal
164,75,fat
145,81,fat
152,53,normal
187,90,fat
122,69,fat
164,42,thin
187,55,thin
180,90,fat
158,60,normal
183,47,thin
195,54,thin
136,66,fat
141,59,fat
176,57,thin
153,69,fat
173,70,normal
153,77,fat
146,79,fat
157,58,normal
125,54,fat
144,88,fat
134,42,normal
143,52,fat
190,69,normal
159,64,fat
155,40,thin
196,80,normal
143,95,fat
127,87,fat
176,76,normal
153,66,fat
185,53,thin
187,97,fat
149,49,normal
196,80,normal
155,44,thin
157,95,fat
127,52,fat
182,99,fat
174,82,fat
184,76,normal
123,35,normal
133,93,fat
133,82,fat
182,83,fat
196,86,normal
189,79,normal
163,80,fat
145,43,normal
194,90,normal
156,74,fat
172,46,thin
136,63,fat
144,90,fat
180,60,normal
181,43,thin
162,62,normal
139,100,fat
145,51,normal
192,52,thin
175,75,normal
156,73,fat
123,54,fat
141,86,fat
144,100,fat
145,86,fat
129,36,normal
184,91,fat
170,94,fat
152,64,fat
181,45,thin
186,60,thin
196,94,normal
144,87,fat
200,90,normal
182,100,fat
152,36,thin
154,46,normal
191,54,thin
121,70,fat
191,72,normal
189,41,thin
139,41,normal
133,77,fat
160,37,thin
154,95,fat
142,55,fat
156,99,fat
157,42,thin
175,82,fat
122,37,normal
179,49,thin
136,100,fat
130,36,normal
148,56,fat
124,63,fat
120,87,fat
126,54,fat
127,70,fat
165,63,normal
178,54,thin
141,62,fat
156,82,fat
182,63,normal
157,71,fat
141,45,normal
192,58,thin
143,41,normal
194,87,normal
158,78,fat
138,65,fat
180,89,fat
146,51,normal
130,88,fat
138,84,fat
178,61,normal
175,81,fat
154,82,fat
140,97,fat
147,51,normal
150,66,fat
164,64,normal
196,90,normal
185,41,thin
165,80,fat
182,54,thin
160,47,thin
147,46,normal
196,80,normal
159,70,fat
134,57,fat
167,78,fat
198,45,thin
138,41,normal
133,58,fat
183,58,thin
170,67,normal
179,91,fat
145,69,fat
168,45,thin
194,69,thin
158,82,fat
159,80,fat
179,96,fat
177,35,thin
169,57,normal
159,90,fat
137,80,fat
179,83,fat
126,95,fat
132,90,fat
194,41,thin
147,88,fat
137,93,fat
125,82,fat
131,50,fat
165,77,fat
133,79,fat
121,70,fat
147,45,normal
151,50,normal
188,62,thin
185,42,thin
168,45,thin
123,71,fat
187,79,normal
155,80,fat
167,61,normal
197,84,normal
156,55,normal
180,93,fat
126,97,fat
172,53,thin
174,60,normal
143,76,fat
181,64,normal
126,81,fat
160,83,fat
124,41,fat
189,56,thin
198,68,thin
146,39,thin
190,60,thin
195,68,thin
179,58,thin
138,91,fat
162,96,fat
123,49,fat
183,40,thin
143,54,fat
139,83,fat
139,89,fat
172,65,normal
149,65,fat
184,38,thin
134,70,fat
128,41,fat
177,92,fat
135,91,fat
134,94,fat
155,36,thin
168,89,fat
130,98,fat
199,78,normal
186,40,thin
135,80,fat
200,72,thin
185,74,normal
122,80,fat
161,77,fat
199,93,normal
183,59,thin
165,83,fat
180,82,fat
200,49,thin
129,53,fat
188,85,normal
164,94,fat
138,43,normal
192,78,normal
136,43,normal
123,45,fat
181,97,fat
175,48,thin
194,97,fat
130,63,fat
192,93,fat
170,93,fat
148,82,fat
141,56,fat
185,55,thin
180,84,fat
143,36,thin
163,58,normal
142,90,fat
172,90,fat
128,98,fat
131,42,normal
196,73,normal
150,61,fat
177,39,thin
172,77,fat
188,65,thin
162,63,normal
122,35,normal
156,70,fat
167,53,normal
198,50,thin
189,66,thin
127,43,fat
157,37,thin
150,100,fat
194,52,thin
196,52,thin
137,41,normal
198,85,normal
165,40,thin
175,59,normal
165,73,fat
167,87,fat
120,93,fat
187,77,normal
185,81,normal
193,39,thin
150,42,normal
184,50,thin
152,53,normal
181,56,thin
200,55,thin
171,52,thin
122,54,fat
177,38,thin
128,55,fat
195,91,normal
196,64,thin
151,75,fat
163,75,fat
164,44,thin
122,85,fat
165,44,thin
166,45,thin
195,35,thin
178,57,thin
193,81,normal
149,58,fat
153,64,fat
176,88,fat
121,70,fat
178,38,thin
178,76,normal
189,99,fat
164,79,fat
145,54,fat
165,82,fat
196,37,thin
178,46,thin
160,80,fat
199,63,thin
123,69,fat
124,40,fat
139,93,fat
121,84,fat
126,76,fat
170,42,thin
144,84,fat
153,67,fat
135,56,fat
139,62,fat
123,74,fat
191,48,thin
154,94,fat
137,69,fat
168,68,normal
166,47,thin
165,60,normal
121,66,fat
185,46,thin
188,56,thin
189,97,fat
133,100,fat
174,45,thin
163,35,thin
165,96,fat
190,69,normal
188,81,normal
168,40,thin
176,72,normal
135,47,fat
191,90,normal
194,69,thin
185,99,fat
120,77,fat
157,49,normal
175,47,thin
136,73,fat
155,82,fat
125,44,fat
168,78,fat
175,66,normal
195,99,fat
140,83,fat
186,44,thin
200,86,normal
152,40,thin
148,81,fat
122,68,fat
155,55,normal
126,87,fat
198,59,thin
193,96,fat
183,57,thin
173,66,normal
170,83,fat
179,55,thin
181,55,thin
138,40,normal
182,84,fat
177,83,fat
192,73,normal
123,80,fat
164,41,thin
121,66,fat
120,36,fat
193,62,thin
140,95,fat
191,45,thin
125,85,fat
142,67,fat
159,56,normal
172,91,fat
135,86,fat
163,59,normal
167,60,normal
127,63,fat
156,37,thin
186,66,normal
174,99,fat
120,98,fat
125,79,fat
165,73,fat
155,46,normal
131,95,fat
121,70,fat
133,49,fat
198,46,thin
132,41,normal
197,50,thin
148,69,fat
131,85,fat
130,68,fat
197,62,thin
131,100,fat
134,77,fat
133,47,fat
122,79,fat
137,65,fat
122,46,fat
198,53,thin
135,39,normal
141,39,normal
138,77,fat
194,50,thin
154,51,normal
138,74,fat
169,52,thin
152,69,fat
149,74,fat
158,87,fat
143,82,fat
161,69,fat
128,83,fat
152,44,normal
180,43,thin
126,84,fat
175,48,thin
130,61,fat
167,53,normal
160,100,fat
128,96,fat
175,65,normal
157,94,fat
138,86,fat
130,72,fat
199,74,normal
181,88,fat
163,70,fat
160,87,fat
153,93,fat
193,70,normal
144,99,fat
161,70,fat
187,70,normal
182,44,thin
121,53,fat
133,41,normal
187,74,normal
164,53,normal
124,83,fat
133,67,fat
120,49,fat
188,76,normal
130,46,fat
147,37,thin
188,75,normal
134,76,fat
181,37,thin
156,99,fat
125,67,fat
193,66,thin
180,84,fat
137,37,normal
179,97,fat
179,88,fat
191,73,normal
130,38,normal
174,48,thin
196,66,thin
122,90,fat
187,55,thin
190,67,normal
124,75,fat
171,98,fat
164,50,normal
149,54,normal
140,97,fat
184,95,fat
145,54,fat
133,81,fat
147,98,fat
145,65,fat
194,81,normal
154,60,fat
145,79,fat
168,54,normal
161,78,fat
121,40,fat
162,75,fat
171,57,normal
143,88,fat
189,90,fat
140,90,fat
146,75,fat
131,92,fat
136,51,fat
197,91,normal
130,63,fat
194,76,normal
145,59,fat
154,94,fat
146,43,normal
121,77,fat
140,87,fat
143,80,fat
158,47,normal
151,38,thin
180,41,thin
143,42,normal
135,46,fat
199,37,thin
175,79,fat
129,53,fat
147,35,thin
182,88,fat
156,93,fat
168,66,normal
148,64,fat
171,77,fat
152,77,fat
177,62,normal
176,88,fat
153,74,fat
138,85,fat
120,83,fat
169,67,normal
184,49,thin
154,60,fat
131,72,fat
144,37,thin
197,88,normal
193,51,thin
162,88,fat
144,49,normal
142,91,fat
127,56,fat
169,93,fat
153,36,thin
169,72,fat
155,85,fat
191,72,normal
179,96,fat
188,80,normal
120,56,fat
189,80,normal
190,85,normal
192,60,thin
159,88,fat
146,50,normal
195,100,fat
123,85,fat
146,44,normal
177,49,thin
151,49,normal
197,89,normal
166,83,fat
163,98,fat
175,62,normal
157,75,fat
181,37,thin
191,99,fat
164,88,fat
121,52,fat
141,91,fat
198,79,normal
128,41,fat
137,91,fat
200,60,thin
168,44,thin
155,98,fat
196,43,thin
184,39,thin
199,100,fat
197,48,thin
134,37,normal
163,36,thin
147,77,fat
132,80,fat
184,56,thin
133,83,fat
197,45,thin
121,85,fat
177,36,thin
194,93,normal
124,44,fat
141,41,normal
121,85,fat
192,37,thin
179,35,thin
173,35,thin
124,55,fat
159,76,fat
158,94,fat
140,81,fat
124,94,fat
175,35,thin
183,82,normal
169,93,fat
165,73,fat
137,41,normal
120,47,fat
150,67,fat
137,68,fat
136,52,fat
174,61,normal
166,47,thin
200,99,normal
169,52,thin
159,85,fat
160,55,normal
175,55,thin
138,78,fat
192,66,thin
144,47,normal
138,53,fat
142,78,fat
191,67,thin
142,94,fat
174,75,normal
195,96,fat
190,95,fat
160,53,normal
198,90,normal
190,98,fat
132,93,fat
174,78,fat
159,100,fat
198,98,normal
161,70,fat
181,37,thin
165,44,thin
179,62,normal
157,99,fat
150,86,fat
120,99,fat
132,36,normal
183,81,normal
174,91,fat
137,82,fat
152,87,fat
179,84,fat
121,40,fat
196,46,thin
134,79,fat
155,54,normal
197,66,thin
161,78,fat
171,58,normal
158,66,fat
136,75,fat
194,99,fat
190,88,normal
164,62,normal
143,71,fat
133,92,fat
173,83,fat
124,99,fat
187,41,thin
153,35,thin
135,58,fat
197,92,normal
167,54,normal
130,97,fat
182,55,thin
191,58,thin
126,76,fat
171,95,fat
138,49,fat
127,59,fat
184,56,thin
189,92,fat
162,42,thin
169,84,fat
176,58,normal
165,37,thin
125,92,fat
185,59,thin
199,58,thin
158,44,thin
131,35,normal
146,99,fat
165,45,thin
178,54,thin
188,88,normal
131,53,fat
185,43,thin
158,55,normal
161,90,fat
139,83,fat
171,54,thin
156,94,fat
136,72,fat
188,96,fat
124,82,fat
132,52,fat
189,71,normal
144,95,fat
167,84,fat
169,70,normal
154,66,fat
144,95,fat
176,91,fat
189,44,thin
194,51,thin
137,47,fat
159,95,fat
163,81,fat
170,41,thin
142,48,normal
135,77,fat
163,99,fat
187,65,normal
194,98,fat
163,87,fat
158,79,fat
168,80,fat
182,71,normal
138,53,fat
161,92,fat
186,83,normal
128,97,fat
152,98,fat
153,61,fat
187,61,thin
120,74,fat
191,100,fat
198,59,thin
199,63,thin
184,48,thin
179,86,fat
146,44,normal
151,74,fat
198,99,fat
200,76,normal
126,49,fat
193,46,thin
147,51,normal
163,84,fat
134,78,fat
177,49,thin
190,57,thin
143,48,normal
141,94,fat
131,49,fat
129,38,normal
125,42,fat
155,38,thin
151,69,fat
188,77,normal
147,82,fat
156,44,thin
174,92,fat
120,36,fat
169,57,normal
157,84,fat
132,74,fat
177,74,normal
135,81,fat
187,96,fat
147,42,normal
142,98,fat
137,45,normal
126,91,fat
179,58,thin
183,40,thin
120,77,fat
136,46,normal
165,92,fat
168,93,fat
131,94,fat
171,84,fat
131,86,fat
160,42,thin
143,69,fat
162,91,fat
165,49,thin
122,100,fat
192,89,normal
140,43,normal
131,99,fat
134,41,normal
168,77,fat
130,93,fat
178,96,fat
153,59,fat
158,80,fat
122,46,fat
165,52,normal
157,63,fat
135,48,fat
126,55,fat
139,72,fat
138,42,normal
157,53,normal
144,46,normal
147,67,fat
132,92,fat
184,37,thin
171,54,thin
182,92,fat
162,74,fat
197,98,fat
138,59,fat
138,77,fat
122,99,fat
161,40,thin
166,44,thin
150,70,fat
159,60,normal
126,41,fat
193,43,thin
154,97,fat
178,93,fat
131,49,fat
146,89,fat
123,75,fat
154,83,fat
164,62,normal
158,64,fat
173,57,normal
147,35,thin
134,64,fat
144,41,normal
171,65,normal
159,54,normal
178,92,fat
158,38,thin
188,100,fat
162,76,fat
125,67,fat
157,44,thin
184,43,thin
162,95,fat
189,77,normal
163,43,thin
126,91,fat
180,74,normal
185,68,normal
132,100,fat
148,54,normal
150,93,fat
162,37,thin
144,37,thin
164,44,thin
141,98,fat
155,65,fat
179,92,fat
142,40,normal
190,52,thin
143,97,fat
188,48,thin
143,75,fat
132,89,fat
189,83,normal
190,68,normal
161,53,normal
130,82,fat
158,73,fat
169,49,thin
167,87,fat
191,71,normal
120,68,fat
133,76,fat
165,92,fat
180,49,thin
193,94,fat
196,58,thin
200,55,thin
120,82,fat
124,64,fat
141,41,normal
136,48,fat
149,57,fat
162,38,thin
193,88,normal
154,37,thin
147,73,fat
126,88,fat
123,46,fat
173,44,thin
183,42,thin
130,48,fat
200,54,thin
153,49,normal
143,43,normal
185,88,fat
129,74,fat
152,73,fat
127,66,fat
196,47,thin
148,77,fat
123,84,fat
157,96,fat
189,50,thin
137,83,fat
197,79,normal
122,53,fat
133,59,fat
134,95,fat
125,68,fat
128,87,fat
168,87,fat
185,42,thin
187,43,thin
138,75,fat
177,91,fat
199,43,thin
134,100,fat
189,77,normal
183,52,thin
173,96,fat
140,37,normal
129,77,fat
125,54,fat
149,44,normal
130,70,fat
169,65,normal
200,85,normal
121,38,fat
181,96,fat
162,64,normal
179,89,fat
121,88,fat
192,99,fat
170,77,fat
180,95,fat
180,71,normal
124,75,fat
189,68,normal
133,50,fat
160,49,normal
176,81,fat
195,65,thin
181,54,thin
198,37,thin
144,78,fat
186,41,thin
126,60,fat
156,54,normal
121,55,fat
152,50,normal
160,71,fat
164,79,fat
146,51,normal
122,47,fat
191,75,normal
173,38,thin
160,69,fat
157,58,normal
192,35,thin
159,45,thin
126,88,fat
134,94,fat
194,38,thin
187,53,thin
176,38,thin
174,69,normal
138,90,fat
153,72,fat
157,64,fat
124,71,fat
122,62,fat
121,68,fat
144,37,thin
184,70,normal
144,77,fat
159,50,normal
129,78,fat
184,81,normal
197,50,thin
135,91,fat
180,56,thin
154,59,normal
194,57,thin
143,54,fat
129,74,fat
135,66,fat
165,79,fat
167,71,fat
187,75,normal
175,60,normal
178,59,normal
193,62,thin
177,95,fat
164,44,thin
169,56,normal
140,96,fat
188,42,thin
187,45,thin
180,49,thin
158,45,thin
171,69,normal
134,46,fat
156,41,thin
175,96,fat
140,100,fat
141,78,fat
172,50,thin
185,77,normal
153,53,normal
130,90,fat
135,43,normal
139,77,fat
174,54,thin
199,79,normal
180,53,thin
122,49,fat
174,95,fat
120,45,fat
147,58,fat
131,51,fat
131,37,normal
132,93,fat
193,49,thin
200,62,thin
162,96,fat
191,76,normal
183,81,normal
151,44,normal
145,95,fat
182,90,fat
188,44,thin
147,79,fat
120,94,fat
133,52,fat
187,97,fat
141,86,fat
192,68,thin
135,95,fat
199,92,normal
195,78,normal
177,53,thin
128,93,fat
148,80,fat
185,49,thin
125,77,fat
157,40,thin
126,60,fat
172,98,fat
183,51,thin
144,62,fat
148,91,fat
168,98,fat
166,82,fat
137,63,fat
142,69,fat
159,89,fat
136,55,fat
197,100,fat
169,62,normal
186,95,fat
164,68,fat
135,48,fat
139,99,fat
180,77,normal
126,84,fat
142,35,thin
165,46,thin
157,48,normal
174,38,thin
195,54,thin
157,71,fat
186,94,fat
183,43,thin
120,97,fat
123,44,fat
146,40,normal
158,57,normal
177,46,thin
139,46,normal
132,47,fat
169,43,thin
191,90,normal
192,76,normal
155,57,normal
156,35,thin
190,64,thin
167,74,fat
134,98,fat
126,43,fat
183,87,fat
196,88,normal
151,61,fat
142,58,fat
187,78,normal
131,56,fat
159,61,normal
122,46,fat
172,68,normal
157,57,normal
170,68,normal
149,81,fat
185,64,normal
171,40,thin
156,66,fat
130,60,fat
144,89,fat
197,50,thin
172,88,fat
193,46,thin
191,62,thin
182,60,thin
130,90,fat
136,70,fat
131,82,fat
176,41,thin
184,88,fat
187,73,normal
148,44,normal
175,82,fat
121,41,fat
172,66,normal
160,94,fat
193,36,thin
124,98,fat
122,40,fat
183,96,fat
161,43,thin
186,38,thin
193,93,normal
128,52,fat
132,52,fat
141,70,fat
144,41,normal
181,81,normal
136,88,fat
175,61,normal
120,52,fat
174,66,normal
162,49,normal
126,40,fat
175,35,thin
191,45,thin
161,50,normal
181,47,thin
150,85,fat
141,96,fat
157,39,thin
171,69,normal
153,97,fat
194,77,normal
185,81,normal
143,70,fat
167,91,fat
127,98,fat
148,93,fat
155,63,fat
182,38,thin
143,41,normal
134,87,fat
137,76,fat
145,36,thin
151,90,fat
167,86,fat
173,43,thin
152,69,fat
157,77,fat
133,46,fat
176,61,normal
162,88,fat
155,93,fat
125,63,fat
150,62,fat
157,98,fat
140,35,thin
199,98,normal
153,91,fat
159,44,thin
159,73,fat
134,91,fat
138,39,normal
176,64,normal
126,36,normal
124,88,fat
173,58,normal
175,39,thin
166,60,normal
183,99,fat
140,99,fat
180,91,fat
124,77,fat
144,64,fat
135,79,fat
199,68,thin
132,54,fat
134,68,fat
179,48,thin
161,86,fat
190,58,thin
182,69,normal
195,42,thin
184,40,thin
179,41,thin
129,47,fat
160,36,thin
195,83,normal
160,54,normal
145,83,fat
168,82,fat
184,79,normal
183,55,thin
150,44,normal
148,39,thin
167,55,normal
190,85,normal
194,44,thin
151,43,normal
190,83,normal
176,97,fat
173,82,fat
169,99,fat
174,72,normal
145,46,normal
164,99,fat
124,56,fat
162,95,fat
166,61,normal
170,86,fat
145,84,fat
137,78,fat
126,61,fat
131,58,fat
189,41,thin
165,75,fat
177,35,thin
183,89,fat
132,86,fat
138,73,fat
129,59,fat
174,78,fat
163,98,fat
131,49,fat
140,46,normal
196,46,thin
190,86,normal
169,60,normal
125,51,fat
148,97,fat
156,78,fat
199,44,thin
185,89,fat
126,49,fat
153,98,fat
140,75,fat
155,85,fat
162,68,fat
199,99,normal
156,44,thin
149,70,fat
177,47,thin
153,57,normal
180,69,normal
198,71,thin
191,60,thin
171,85,fat
169,62,normal
163,68,fat
125,52,fat
186,68,normal
140,52,fat
147,51,normal
123,73,fat
181,54,thin
178,83,fat
170,62,normal
171,50,thin
128,51,fat
199,69,thin
168,97,fat
154,35,thin
131,74,fat
199,43,thin
159,83,fat
142,35,thin
162,75,fat
170,83,fat
145,36,thin
197,35,thin
158,61,normal
144,96,fat
177,71,normal
144,74,fat
155,44,thin
162,75,fat
160,75,fat
155,56,normal
199,48,thin
122,89,fat
172,65,normal
197,61,thin
136,91,fat
194,41,thin
130,76,fat
127,80,fat
120,66,fat
123,46,fat
160,97,fat
176,80,fat
136,35,normal
182,75,normal
148,66,fat
193,85,normal
140,89,fat
161,77,fat
183,50,thin
181,64,normal
145,79,fat
160,87,fat
124,60,fat
120,80,fat
138,80,fat
157,36,thin
138,67,fat
163,42,thin
137,79,fat
164,36,thin
175,87,fat
174,65,normal
148,100,fat
189,54,thin
122,85,fat
150,69,fat
173,67,normal
171,95,fat
187,78,normal
177,40,thin
156,57,normal
128,73,fat
166,37,thin
169,52,thin
157,92,fat
174,97,fat
180,67,normal
121,67,fat
166,66,normal
178,52,thin
136,49,fat
148,44,normal
141,96,fat
139,86,fat
122,80,fat
147,45,normal
190,75,normal
124,66,fat
135,93,fat
154,99,fat
188,51,thin
189,96,fat
153,87,fat
147,54,normal
154,97,fat
190,55,thin
138,76,fat
153,59,fat
161,79,fat
189,98,fat
165,71,fat
195,98,fat
146,75,fat
136,62,fat
196,56,thin
165,61,normal
193,78,normal
120,57,fat
180,60,normal
139,52,fat
147,40,normal
124,65,fat
147,71,fat
162,45,thin
128,84,fat
131,77,fat
200,72,thin
143,58,fat
159,98,fat
121,55,fat
159,67,fat
183,94,fat
181,54,thin
175,93,fat
190,100,fat
197,90,normal
188,84,normal
124,91,fat
139,87,fat
168,80,fat
161,77,fat
123,61,fat
153,89,fat
159,75,fat
188,82,normal
174,87,fat
191,91,normal
169,58,normal
160,60,normal
127,98,fat
190,59,thin
178,52,thin
181,91,fat
148,59,fat
121,92,fat
199,43,thin
127,84,fat
151,69,fat
162,95,fat
145,75,fat
175,79,fat
131,36,normal
185,74,normal
149,66,fat
159,51,normal
156,72,fat
161,93,fat
143,87,fat
189,47,thin
138,100,fat
198,77,normal
157,77,fat
120,48,fat
126,95,fat
122,70,fat
142,62,fat
180,73,normal
157,36,thin
128,99,fat
139,47,normal
195,88,normal
155,57,normal
146,40,normal
187,91,fat
142,53,fat
135,59,fat
160,80,fat
184,74,normal
195,93,normal
141,55,fat
139,47,normal
175,47,thin
171,87,fat
158,65,fat
151,90,fat
143,92,fat
123,44,fat
179,82,fat
129,41,normal
190,85,normal
124,53,fat
158,91,fat
151,96,fat
164,35,thin
129,56,fat
166,83,fat
171,54,thin
160,90,fat
170,82,fat
189,76,normal
132,76,fat
199,36,thin
151,61,fat
163,85,fat
137,94,fat
178,83,fat
191,41,thin
124,80,fat
161,69,fat
170,36,thin
165,99,fat
144,84,fat
195,62,thin
186,87,fat
134,94,fat
172,95,fat
179,68,normal
177,35,thin
126,81,fat
198,59,thin
140,65,fat
156,93,fat
195,49,thin
126,40,fat
145,65,fat
138,91,fat
193,84,normal
139,64,fat
187,60,thin
144,59,fat
163,85,fat
168,89,fat
153,66,fat
187,36,thin
172,35,thin
176,46,thin
134,93,fat
166,80,fat
144,37,thin
141,97,fat
123,94,fat
179,78,normal
140,52,fat
178,44,thin
165,83,fat
173,91,fat
190,96,fat
139,68,fat
152,41,thin
190,91,fat
184,58,thin
176,99,fat
158,45,thin
179,81,fat
159,81,fat
185,84,normal
183,41,thin
183,89,fat
145,54,fat
124,90,fat
183,63,normal
162,94,fat
132,45,fat
184,92,fat
187,56,thin
124,78,fat
139,60,fat
192,59,thin
160,95,fat
176,95,fat
179,72,normal
131,74,fat
139,69,fat
134,83,fat
161,42,thin
141,70,fat
194,60,thin
139,88,fat
185,92,fat
136,38,normal
152,80,fat
180,77,normal
127,66,fat
192,92,normal
135,47,fat
128,75,fat
133,82,fat
132,35,normal
200,75,normal
186,56,thin
164,97,fat
197,48,thin
166,66,normal
146,94,fat
133,100,fat
136,61,fat
120,48,fat
140,74,fat
133,39,normal
136,49,fat
137,77,fat
139,39,normal
127,50,fat
144,67,fat
143,87,fat
168,93,fat
141,38,normal
167,92,fat
172,44,thin
122,49,fat
184,61,thin
182,65,normal
130,58,fat
163,54,normal
199,66,thin
175,37,thin
138,73,fat
196,40,thin
136,65,fat
153,83,fat
143,92,fat
163,89,fat
136,92,fat
127,41,fat
157,85,fat
153,55,normal
170,73,fat
187,94,fat
131,93,fat
147,53,normal
132,91,fat
159,75,fat
188,37,thin
172,39,thin
159,98,fat
187,44,thin
143,72,fat
125,86,fat
173,57,normal
170,60,normal
139,46,normal
174,44,thin
200,60,thin
141,68,fat
185,60,thin
148,100,fat
171,46,thin
190,98,fat
172,97,fat
171,81,fat
173,77,fat
150,98,fat
172,41,thin
144,45,normal
188,76,normal
149,87,fat
183,63,normal
182,74,normal
149,76,fat
190,53,thin
133,83,fat
135,54,fat
170,38,thin
166,78,fat
123,78,fat
180,63,normal
196,89,normal
177,92,fat
143,58,fat
130,53,fat
166,60,normal
197,76,normal
187,86,normal
149,92,fat
125,48,fat
153,75,fat
175,55,thin
163,81,fat
168,65,normal
140,36,thin
139,74,fat
175,46,thin
175,45,thin
131,88,fat
176,98,fat
163,40,thin
164,85,fat
151,77,fat
121,46,fat
189,59,thin
200,60,thin
164,91,fat
182,86,fat
138,69,fat
168,40,thin
120,95,fat
120,43,fat
169,48,thin
198,68,thin
132,38,normal
174,43,thin
130,61,fat
140,65,fat
124,60,fat
177,60,normal
150,66,fat
132,53,fat
153,64,fat
132,79,fat
143,81,fat
158,74,fat
159,65,fat
142,45,normal
167,76,fat
143,94,fat
199,71,thin
130,92,fat
123,72,fat
160,81,fat
193,97,fat
164,49,thin
197,77,normal
124,89,fat
134,59,fat
146,56,fat
132,47,fat
141,60,fat
137,64,fat
159,36,thin
185,51,thin
161,48,normal
120,45,fat
165,54,normal
132,97,fat
182,77,normal
148,75,fat
156,81,fat
132,83,fat
167,64,normal
135,72,fat
123,46,fat
182,38,thin
138,87,fat
193,84,normal
148,38,thin
151,44,normal
153,58,normal
185,48,thin
135,46,fat
142,41,normal
159,80,fat
146,84,fat
148,43,normal
152,74,fat
198,86,normal
196,78,normal
150,37,thin
197,65,thin
197,53,thin
152,92,fat
140,55,fat
137,47,fat
155,55,normal
165,67,normal
172,79,fat
181,40,thin
132,69,fat
199,75,normal
195,38,thin
172,90,fat
124,82,fat
160,64,normal
171,100,fat
156,42,thin
180,75,normal
185,49,thin
195,76,normal
130,37,normal
145,53,fat
172,51,thin
193,78,normal
185,75,normal
174,41,thin
123,71,fat
181,97,fat
177,39,thin
192,70,normal
143,75,fat
161,37,thin
169,81,fat
120,45,fat
195,86,normal
137,98,fat
148,92,fat
166,67,normal
183,57,thin
144,48,normal
171,46,thin
150,59,fat
186,39,thin
158,75,fat
125,45,fat
135,89,fat
188,66,normal
167,57,normal
199,82,normal
187,90,fat
129,53,fat
166,77,fat
182,39,thin
175,64,normal
179,70,normal
179,86,fat
153,68,fat
140,57,fat
135,41,normal
196,99,fat
182,48,thin
183,99,fat
187,58,thin
133,77,fat
146,75,fat
182,63,normal
154,37,thin
183,51,thin
128,79,fat
177,88,fat
177,89,fat
155,81,fat
134,76,fat
132,88,fat
162,61,normal
175,90,fat
175,85,fat
193,38,thin
168,43,thin
121,68,fat
141,99,fat
200,62,thin
174,42,thin
192,45,thin
157,80,fat
133,43,normal
177,99,fat
162,42,thin
172,50,thin
196,93,normal
158,79,fat
142,55,fat
150,77,fat
187,73,normal
161,41,thin
191,79,normal
141,95,fat
195,82,normal
188,68,normal
122,38,fat
141,77,fat
190,96,fat
159,86,fat
174,42,thin
147,56,fat
165,53,normal
157,100,fat
125,35,normal
173,59,normal
136,62,fat
146,61,fat
170,77,fat
142,67,fat
182,52,thin
166,62,normal
194,51,thin
143,35,thin
184,43,thin
176,41,thin
190,68,normal
167,85,fat
183,65,normal
139,41,normal
183,75,normal
136,78,fat
192,50,thin
171,45,thin
169,96,fat
176,85,fat
135,46,fat
149,54,normal
191,51,thin
157,56,normal
126,45,fat
159,60,normal
167,86,fat
148,51,normal
174,63,normal
142,83,fat
123,58,fat
164,54,normal
141,61,fat
193,64,thin
165,50,thin
171,65,normal
121,87,fat
159,86,fat
144,56,fat
143,70,fat
130,77,fat
183,60,thin
155,63,fat
154,74,fat
198,42,thin
123,67,fat
162,47,thin
190,97,fat
189,72,normal
178,49,thin
194,40,thin
158,39,thin
150,58,fat
190,71,normal
127,48,fat
176,38,thin
136,44,normal
150,41,thin
197,99,fat
183,72,normal
169,76,fat
180,86,fat
143,93,fat
125,79,fat
174,90,fat
147,64,fat
192,96,fat
188,91,fat
138,49,fat
129,79,fat
151,81,fat
156,71,fat
147,44,normal
139,82,fat
192,50,thin
143,95,fat
157,51,normal
122,88,fat
156,44,thin
139,90,fat
138,43,normal
200,75,normal
154,79,fat
200,88,normal
122,87,fat
171,41,thin
127,73,fat
139,96,fat
131,75,fat
154,70,fat
173,81,fat
128,83,fat
142,62,fat
148,49,normal
138,60,fat
135,35,normal
145,77,fat
161,50,normal
197,58,thin
167,56,normal
166,53,normal
197,62,thin
176,67,normal
129,85,fat
193,67,thin
171,38,thin
192,49,thin
147,73,fat
172,65,normal
154,69,fat
157,70,fat
150,97,fat
191,55,thin
149,54,normal
187,35,thin
199,64,thin
